name,set_name,desc,attribute,race,archetype,atk,def,level,linkval,price_market,price_tier
Stardust Dragon,Collectible Tins 2008 Wave 1,"1 Tuner + 1+ non-Tuner monsters
When a card or effect is activated that would destroy a card(s) on the field (Quick Effect): You can Tribute this card; negate the activation, and if you do, destroy it. During the End Phase, if this effect was activated this turn (and was not negated): You can Special Summon this card from your GY.",WIND,Dragon,Stardust,2500.0,2000.0,8.0,,0.5,1
Stardust Dragon,25th Anniversary Tin: Dueling Heroes,"1 Tuner + 1+ non-Tuner monsters
When a card or effect is activated that would destroy a card(s) on the field (Quick Effect): You can Tribute this card; negate the activation, and if you do, destroy it. During the End Phase, if this effect was activated this turn (and was not negated): You can Special Summon this card from your GY.",WIND,Dragon,Stardust,2500.0,2000.0,8.0,,0.5,1
Stardust Dragon,Legendary Collection 5D's Mega Pack,"1 Tuner + 1+ non-Tuner monsters
When a card or effect is activated that would destroy a card(s) on the field (Quick Effect): You can Tribute this card; negate the activation, and if you do, destroy it. During the End Phase, if this effect was activated this turn (and was not negated): You can Special Summon this card from your GY.",WIND,Dragon,Stardust,2500.0,2000.0,8.0,,0.5,1
Stardust Dragon,Legendary Collection 5D's Mega Pack,"1 Tuner + 1+ non-Tuner monsters
When a card or effect is activated that would destroy a card(s) on the field (Quick Effect): You can Tribute this card; negate the activation, and if you do, destroy it. During the End Phase, if this effect was activated this turn (and was not negated): You can Special Summon this card from your GY.",WIND,Dragon,Stardust,2500.0,2000.0,8.0,,0.5,1
Stardust Dragon,Duel Power,"1 Tuner + 1+ non-Tuner monsters
When a card or effect is activated that would destroy a card(s) on the field (Quick Effect): You can Tribute this card; negate the activation, and if you do, destroy it. During the End Phase, if this effect was activated this turn (and was not negated): You can Special Summon this card from your GY.",WIND,Dragon,Stardust,2500.0,2000.0,8.0,,0.5,1
Stardust Dragon,Shadow Specters: Special Edition,"1 Tuner + 1+ non-Tuner monsters
When a card or effect is activated that would destroy a card(s) on the field (Quick Effect): You can Tribute this card; negate the activation, and if you do, destroy it. During the End Phase, if this effect was activated this turn (and was not negated): You can Special Summon this card from your GY.",WIND,Dragon,Stardust,2500.0,2000.0,8.0,,0.5,1
Stardust Dragon,Premium Gold,"1 Tuner + 1+ non-Tuner monsters
When a card or effect is activated that would destroy a card(s) on the field (Quick Effect): You can Tribute this card; negate the activation, and if you do, destroy it. During the End Phase, if this effect was activated this turn (and was not negated): You can Special Summon this card from your GY.",WIND,Dragon,Stardust,2500.0,2000.0,8.0,,0.5,1
Stardust Dragon,Collectible Tins 2010 Wave 2,"1 Tuner + 1+ non-Tuner monsters
When a card or effect is activated that would destroy a card(s) on the field (Quick Effect): You can Tribute this card; negate the activation, and if you do, destroy it. During the End Phase, if this effect was activated this turn (and was not negated): You can Special Summon this card from your GY.",WIND,Dragon,Stardust,2500.0,2000.0,8.0,,0.5,1
Stardust Dragon,Gold Series 3,"1 Tuner + 1+ non-Tuner monsters
When a card or effect is activated that would destroy a card(s) on the field (Quick Effect): You can Tribute this card; negate the activation, and if you do, destroy it. During the End Phase, if this effect was activated this turn (and was not negated): You can Special Summon this card from your GY.",WIND,Dragon,Stardust,2500.0,2000.0,8.0,,0.5,1
Stardust Dragon,Turbo Pack: Booster Six,"1 Tuner + 1+ non-Tuner monsters
When a card or effect is activated that would destroy a card(s) on the field (Quick Effect): You can Tribute this card; negate the activation, and if you do, destroy it. During the End Phase, if this effect was activated this turn (and was not negated): You can Special Summon this card from your GY.",WIND,Dragon,Stardust,2500.0,2000.0,8.0,,0.5,1
Stardust Dragon,Dawn of Majesty,"1 Tuner + 1+ non-Tuner monsters
When a card or effect is activated that would destroy a card(s) on the field (Quick Effect): You can Tribute this card; negate the activation, and if you do, destroy it. During the End Phase, if this effect was activated this turn (and was not negated): You can Special Summon this card from your GY.",WIND,Dragon,Stardust,2500.0,2000.0,8.0,,0.5,1
Stardust Dragon,The Duelist Genesis,"1 Tuner + 1+ non-Tuner monsters
When a card or effect is activated that would destroy a card(s) on the field (Quick Effect): You can Tribute this card; negate the activation, and if you do, destroy it. During the End Phase, if this effect was activated this turn (and was not negated): You can Special Summon this card from your GY.",WIND,Dragon,Stardust,2500.0,2000.0,8.0,,0.5,1
Stardust Dragon,The Duelist Genesis,"1 Tuner + 1+ non-Tuner monsters
When a card or effect is activated that would destroy a card(s) on the field (Quick Effect): You can Tribute this card; negate the activation, and if you do, destroy it. During the End Phase, if this effect was activated this turn (and was not negated): You can Special Summon this card from your GY.",WIND,Dragon,Stardust,2500.0,2000.0,8.0,,0.5,1
Stardust Dragon,The Duelist Genesis,"1 Tuner + 1+ non-Tuner monsters
When a card or effect is activated that would destroy a card(s) on the field (Quick Effect): You can Tribute this card; negate the activation, and if you do, destroy it. During the End Phase, if this effect was activated this turn (and was not negated): You can Special Summon this card from your GY.",WIND,Dragon,Stardust,2500.0,2000.0,8.0,,0.5,1
Stardust Dragon,Toon Chaos,"1 Tuner + 1+ non-Tuner monsters
When a card or effect is activated that would destroy a card(s) on the field (Quick Effect): You can Tribute this card; negate the activation, and if you do, destroy it. During the End Phase, if this effect was activated this turn (and was not negated): You can Special Summon this card from your GY.",WIND,Dragon,Stardust,2500.0,2000.0,8.0,,0.5,1
Stardust Dragon,Toon Chaos,"1 Tuner + 1+ non-Tuner monsters
When a card or effect is activated that would destroy a card(s) on the field (Quick Effect): You can Tribute this card; negate the activation, and if you do, destroy it. During the End Phase, if this effect was activated this turn (and was not negated): You can Special Summon this card from your GY.",WIND,Dragon,Stardust,2500.0,2000.0,8.0,,0.5,1
Batteryman Solar,OTS Tournament Pack 10,"If this card is Normal or Special Summoned: You can send 1 Thunder monster from your Deck to the GY. If a Thunder monster(s) is Normal or Special Summoned while this monster is on the field: Special Summon 1 ""Batteryman Token"" (Thunder/LIGHT/Level 1/ATK 0/DEF 0). You can target 1 ""Batteryman"" Effect Monster you control or in your GY; this card's name becomes that monster's until the End Phase. You can only use each effect of ""Batteryman Solar"" once per turn.",LIGHT,Thunder,Batteryman,1500.0,1500.0,4.0,,0.23,0
Batteryman Solar,Flames of Destruction,"If this card is Normal or Special Summoned: You can send 1 Thunder monster from your Deck to the GY. If a Thunder monster(s) is Normal or Special Summoned while this monster is on the field: Special Summon 1 ""Batteryman Token"" (Thunder/LIGHT/Level 1/ATK 0/DEF 0). You can target 1 ""Batteryman"" Effect Monster you control or in your GY; this card's name becomes that monster's until the End Phase. You can only use each effect of ""Batteryman Solar"" once per turn.",LIGHT,Thunder,Batteryman,1500.0,1500.0,4.0,,0.23,0
Batteryman Solar,OTS Tournament Pack 10 (POR),"If this card is Normal or Special Summoned: You can send 1 Thunder monster from your Deck to the GY. If a Thunder monster(s) is Normal or Special Summoned while this monster is on the field: Special Summon 1 ""Batteryman Token"" (Thunder/LIGHT/Level 1/ATK 0/DEF 0). You can target 1 ""Batteryman"" Effect Monster you control or in your GY; this card's name becomes that monster's until the End Phase. You can only use each effect of ""Batteryman Solar"" once per turn.",LIGHT,Thunder,Batteryman,1500.0,1500.0,4.0,,0.23,0
Lefty Driver,Duel Power,"If this card is Special Summoned: You can make this card become Level 3 until the end of this turn. During your Main Phase, except the turn this card was sent to the GY: You can banish this card from your GY; add 1 ""Righty Driver"" from your Deck to your hand. You can only use this effect of ""Lefty Driver"" once per turn.",EARTH,Machine,,300.0,100.0,2.0,,0.04,0
Lefty Driver,Structure Deck: Mechanized Madness,"If this card is Special Summoned: You can make this card become Level 3 until the end of this turn. During your Main Phase, except the turn this card was sent to the GY: You can banish this card from your GY; add 1 ""Righty Driver"" from your Deck to your hand. You can only use this effect of ""Lefty Driver"" once per turn.",EARTH,Machine,,300.0,100.0,2.0,,0.04,0
Boycotton,Flames of Destruction,"You take any battle damage your opponent would have taken from battles involving this card, instead. If this card battles, is not destroyed, and you took damage from that battle: Return this card to the hand.",EARTH,Plant,,1000.0,2500.0,4.0,,0.03,0
Boycotton,2019 Gold Sarcophagus Tin Mega Pack,"You take any battle damage your opponent would have taken from battles involving this card, instead. If this card battles, is not destroyed, and you took damage from that battle: Return this card to the hand.",EARTH,Plant,,1000.0,2500.0,4.0,,0.03,0
Mark of the Rose,Crossroads of Chaos,"Activate this card by banishing 1 Plant monster from your GY, then target 1 face-up monster your opponent controls; equip this card to it. Take control of the equipped monster. Once per turn, during your End Phase: Negate this card's effect until your next Standby Phase.",,Equip,Rose Dragon,,,,,0.24,0
Mark of the Rose,Crossroads of Chaos,"Activate this card by banishing 1 Plant monster from your GY, then target 1 face-up monster your opponent controls; equip this card to it. Take control of the equipped monster. Once per turn, during your End Phase: Negate this card's effect until your next Standby Phase.",,Equip,Rose Dragon,,,,,0.24,0
Mark of the Rose,Legendary Duelists: Sisters of the Rose,"Activate this card by banishing 1 Plant monster from your GY, then target 1 face-up monster your opponent controls; equip this card to it. Take control of the equipped monster. Once per turn, during your End Phase: Negate this card's effect until your next Standby Phase.",,Equip,Rose Dragon,,,,,0.24,0
Mark of the Rose,Battle Pack 3: Monster League,"Activate this card by banishing 1 Plant monster from your GY, then target 1 face-up monster your opponent controls; equip this card to it. Take control of the equipped monster. Once per turn, during your End Phase: Negate this card's effect until your next Standby Phase.",,Equip,Rose Dragon,,,,,0.24,0
Mark of the Rose,Battle Pack 3: Monster League,"Activate this card by banishing 1 Plant monster from your GY, then target 1 face-up monster your opponent controls; equip this card to it. Take control of the equipped monster. Once per turn, during your End Phase: Negate this card's effect until your next Standby Phase.",,Equip,Rose Dragon,,,,,0.24,0
Mark of the Rose,Duel Power,"Activate this card by banishing 1 Plant monster from your GY, then target 1 face-up monster your opponent controls; equip this card to it. Take control of the equipped monster. Once per turn, during your End Phase: Negate this card's effect until your next Standby Phase.",,Equip,Rose Dragon,,,,,0.24,0
Mark of the Rose,Duel Terminal 2,"Activate this card by banishing 1 Plant monster from your GY, then target 1 face-up monster your opponent controls; equip this card to it. Take control of the equipped monster. Once per turn, during your End Phase: Negate this card's effect until your next Standby Phase.",,Equip,Rose Dragon,,,,,0.24,0
Mark of the Rose,Fusion Enforcers,"Activate this card by banishing 1 Plant monster from your GY, then target 1 face-up monster your opponent controls; equip this card to it. Take control of the equipped monster. Once per turn, during your End Phase: Negate this card's effect until your next Standby Phase.",,Equip,Rose Dragon,,,,,0.24,0
Mark of the Rose,Legendary Duelists: Season 2,"Activate this card by banishing 1 Plant monster from your GY, then target 1 face-up monster your opponent controls; equip this card to it. Take control of the equipped monster. Once per turn, during your End Phase: Negate this card's effect until your next Standby Phase.",,Equip,Rose Dragon,,,,,0.24,0
Code Talker Inverted,Maximum Gold: El Dorado,"2 Cyberse monsters
If this card is Link Summoned: You can Special Summon 1 Cyberse monster from your hand to your zone this card points to. You can only use this effect of ""Code Talker Inverted"" once per turn.",LIGHT,Cyberse,Code Talker,1300.0,,,2.0,0.01,0
Code Talker Inverted,25th Anniversary Rarity Collection,"2 Cyberse monsters
If this card is Link Summoned: You can Special Summon 1 Cyberse monster from your hand to your zone this card points to. You can only use this effect of ""Code Talker Inverted"" once per turn.",LIGHT,Cyberse,Code Talker,1300.0,,,2.0,0.01,0
